Ver,10
TagTypeCount,7
TagType,0,TagTypeName,模拟I/O量,Count,104,ParCount,62
NodePath,NAME,DESC,FORMAT,LASTPV,PV,EU,EULO,EUHI,PVRAW,SCALEFL,PVRAWLO,PVRAWHI,STATIS,ALMENAB,DEADBAND,LL,LO,HI,HH,RATE,DEV,LLPR,LOPR,HIPR,HHPR,RATEPR,DEVPR,RATECYC,SP,SQRTFL,ALARMDELAY,LINEFL,LINETBL,ROCFL,ROC,L3,L4,L5,L3PR,L4PR,L5PR,H3PR,H4PR,H5PR,H3,H4,H5,GROUP,INDEX,L5NAME,L4NAME,L3NAME,LLNAME,LONAME,HINAME,HHNAME,H3NAME,H4NAME,H5NAME,RATENAME,DEVNAME,ALMREMARK
点所在的节点路径,点名,说明,小数点位数,上次采样值,正常采样值,工程单位,工程单位低限,工程单位高限,原始值,量程转换开关,原始值低限,原始值高限,统计开关,报警使能,死区范围,低低限,低限,高限,高高限,变化率报警限值,偏差报警限值,低低限报警优先级,低限报警优先级,高限报警优先级,高高限报警优先级,变化率报警优先级,偏差报警优先级,变化周期,目标值,开平方转换开关,报警延时,折线化开关,折线化表,突变率开关,突变率值,低3限,低4限,低5限,低3限优先级,低4限优先级,低5限优先级,高3限优先级,高4限优先级,高5限优先级,高3限,高4限,高5限,报警分组号,序号,低5限名称,低4限名称,低3限名称,低低限名称,低限名称,高限名称,高高限名称,高3限名称,高4限名称,高5限名称,变化率名称,偏差名称,报警备注
西部片区调压站\,testYLDW1_3_AI_1_LoLimit,预留点位_1_3_AI_1_SL设定,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testYLDW1_3_AI_1_HiLimit,预留点位_1_3_AI_1_SH设定,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testYLDW1_3_AI_1_HiHiLimit,预留点位_1_3_AI_1_SHH设定,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testYLDW1_3_AI_1_whz,预留点位_1_3_AI_1_维护设定,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testYLDW1_3_AI_2,预留点位_1_3_AI_2,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testYLDW1_3_AI_2_LoLoLimit,预留点位_1_3_AI_2_SLL设定,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testYLDW1_3_AI_2_LoLimit,预留点位_1_3_AI_2_SL设定,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testYLDW1_3_AI_2_HiLimit,预留点位_1_3_AI_2_SH设定,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testYLDW1_3_AI_2_HiHiLimit,预留点位_1_3_AI_2_SHH设定,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testYLDW1_3_AI_2_whz,预留点位_1_3_AI_2_维护设定,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testYLDW1_3_AI_3,预留点位_1_3_AI_3,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testYLDW1_3_AI_3_LoLoLimit,预留点位_1_3_AI_3_SLL设定,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testYLDW1_3_AI_3_LoLimit,预留点位_1_3_AI_3_SL设定,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testYLDW1_3_AI_3_HiLimit,预留点位_1_3_AI_3_SH设定,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testYLDW1_3_AI_3_HiHiLimit,预留点位_1_3_AI_3_SHH设定,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testYLDW1_3_AI_3_whz,预留点位_1_3_AI_3_维护设定,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testSDV101A_ZI,至新捷调节阀阀位,3,0.000,0.000,,0,100,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testSDV101A_ZI_LoLoLimit,至新捷调节阀阀位_SLL设定,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testSDV101A_ZI_LoLimit,至新捷调节阀阀位_SL设定,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testSDV101A_ZI_HiLimit,至新捷调节阀阀位_SH设定,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testSDV101A_ZI_HiHiLimit,至新捷调节阀阀位_SHH设定,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testSDV101A_ZI_whz,至新捷调节阀阀位_维护设定,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testSDV101B_ZI,新捷进口调节阀阀位,3,0.000,0.000,,0,100,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testSDV101B_ZI_LoLoLimit,新捷进口调节阀阀位_SLL设定,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testSDV101B_ZI_LoLimit,新捷进口调节阀阀位_SL设定,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testSDV101B_ZI_HiLimit,新捷进口调节阀阀位_SH设定,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testSDV101B_ZI_HiHiLimit,新捷进口调节阀阀位_SHH设定,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testSDV101B_ZI_whz,新捷进口调节阀阀位_维护设定,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testSDV101C_ZI,广汇进口切断阀阀位,3,0.000,0.000,,0,100,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testSDV101C_ZI_LoLoLimit,广汇进口切断阀阀位_SLL设定,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testSDV101C_ZI_LoLimit,广汇进口切断阀阀位_SL设定,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testSDV101C_ZI_HiLimit,广汇进口切断阀阀位_SH设定,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testSDV101C_ZI_HiHiLimit,广汇进口切断阀阀位_SHH设定,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testSDV101C_ZI_whz,广汇进口切断阀阀位_维护设定,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testSDV101D_ZI,广汇进口调节阀阀位,3,0.000,0.000,,0,100,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testSDV101D_ZI_LoLoLimit,广汇进口调节阀阀位_SLL设定,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testSDV101D_ZI_LoLimit,广汇进口调节阀阀位_SL设定,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testSDV101D_ZI_HiLimit,广汇进口调节阀阀位_SH设定,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testSDV101D_ZI_HiHiLimit,广汇进口调节阀阀位_SHH设定,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testSDV101D_ZI_whz,广汇进口调节阀阀位_维护设定,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testGT_0101,1#可燃气体探测器浓度,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testGT_0101__HiHiLimit,1#可燃气体探测器浓度高高限设定值,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,1,0.000,8.000,10.000,92.000,40,0.000,0.000,1,1,1,1,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testGT_0101__HiLimit,1#可燃气体探测器浓度高限设定值,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,1,0.000,8.000,10.000,20,94.000,0.000,0.000,1,1,1,1,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testGT_0101__whz,1#可燃气体探测器浓度维护值,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testGT_0102,2#可燃气体探测器浓度,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testGT_0102__HiHiLimit,2#可燃气体探测器浓度高高限设定值,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,1,0.000,8.000,10.000,92.000,40,0.000,0.000,1,1,1,1,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testGT_0102__HiLimit,2#可燃气体探测器浓度高限设定值,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,1,0.000,8.000,10.000,20,94.000,0.000,0.000,1,1,1,1,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,
西部片区调压站\,testGT_0102__whz,2#可燃气体探测器浓度维护值,3,0.000,0.000,,0.000,100.000,0.000,0,0.000,4095.000,0,0,0.000,8.000,10.000,92.000,94.000,0.000,0.000,0,0,0,0,0,0,1,0.000,0,0,0,,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0,,低5限,低4限,低3限,低低报,低报,高报,高高报,高3限,高4限,高5限,变化率报警,偏差报警,

TagType,1,TagTypeName,数字I/O量,Count,212,ParCount,13
NodePath,NAME,DESC,PV,OFFMES,ONMES,ALMENAB,NORMALVAL,ALARMPR,GROUP,INDEX,ALMNAME,ALMREMARK,ALARMDELAY
点所在的节点路径,点名,说明,正常采样值,OFF状态信息,ON状态信息,报警使能,正常状态值,状态异常报警优先级,报警分组号,序号,报警名称,报警备注,报警延时
西部片区调压站\,testPT_0101_LL,进站压力_LL报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testPT_0101_L,进站压力_L报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testPT_0101_H,进站压力_H报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testPT_0101_HH,进站压力_HH报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testPT_0101_whzzt,进站压力_维护使能,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testPT_0102_LL,广汇调压撬进口压力_LL报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testPT_0102_L,广汇调压撬进口压力_L报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testPT_0102_H,广汇调压撬进口压力_H报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testPT_0102_HH,广汇调压撬进口压力_HH报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testPT_0102_whzzt,广汇调压撬进口压力_维护使能,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testPT_0103_LL,至新捷出口压力_LL报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testPT_0103_L,至新捷出口压力_L报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testPT_0103_H,至新捷出口压力_H报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testPT_0103_HH,至新捷出口压力_HH报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testPT_0103_whzzt,至新捷出口压力_维护使能,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testPT_0104_LL,至广汇出口压力_LL报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testPT_0104_L,至广汇出口压力_L报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testPT_0104_H,至广汇出口压力_H报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testPT_0104_HH,至广汇出口压力_HH报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testPT_0104_whzzt,至广汇出口压力_维护使能,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testTT_0101_LL,进站温度_LL报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testTT_0101_L,进站温度_L报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testTT_0101_H,进站温度_H报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testTT_0101_HH,进站温度_HH报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testTT_0101_whzzt,进站温度_维护使能,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testTT_0102_LL,至新捷出口温度_LL报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testTT_0102_L,至新捷出口温度_L报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testTT_0102_H,至新捷出口温度_H报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testTT_0102_HH,至新捷出口温度_HH报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testTT_0102_whzzt,至新捷出口温度_维护使能,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testTT_0103_LL,至广汇出口温度_LL报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testTT_0103_L,至广汇出口温度_L报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testTT_0103_H,至广汇出口温度_H报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testTT_0103_HH,至广汇出口温度_HH报警,0,关,开,1,0,1,0,,状态异常,,0
西部片区调压站\,testTT_0103_whzzt,至广汇出口温度_维护使能,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testPDT_0101_LL,至新捷调压区差压_LL报警,0,关,开,0,0,0,0,,状态异常,,0
西部片区调压站\,testPDT_0101_L,至新捷调压区差压_L报警,0,关,开,0,0,0,0,,状态异常,,0
